GEO_ID,County_Area,% Hispanic or Latino,% White alone,% Black or African American alone,% American Indian and Alaska Native alone,% Asian alone,% Two or More Races
0500000US37197,"Yadkin County, North Carolina",12.4,81.6,1.6,0.1,0.1,3.4
0500000US37199,"Yancey County, North Carolina",5.8,90.8,0.8,0.1,0.5,2.0
0500000US38001,"Adams County, North Dakota",4.6,86.6,0.7,0.9,1.9,4.9
0500000US38003,"Barnes County, North Dakota",2.1,89.4,0.2,1.5,2.0,4.5
0500000US38005,"Benson County, North Dakota",1.9,42.7,0.6,50.3,0.8,3.6
0500000US38007,"Billings County, North Dakota",3.9,92.2,0.0,3.9,0.0,0.0
0500000US38009,"Bottineau County, North Dakota",2.6,89.1,0.0,4.7,0.5,3.0
0500000US38011,"Bowman County, North Dakota",2.7,91.6,0.0,1.7,0.0,4.0
0500000US38013,"Burke County, North Dakota",2.5,86.5,1.7,1.8,2.1,5.1
0500000US38015,"Burleigh County, North Dakota",3.4,84.9,1.9,3.3,1.0,4.8
0500000US38017,"Cass County, North Dakota",3.6,81.2,7.0,0.9,3.2,3.7
0500000US38019,"Cavalier County, North Dakota",2.3,92.0,0.0,0.7,0.7,3.4
0500000US38021,"Dickey County, North Dakota",4.1,89.8,0.0,1.0,1.4,2.9
0500000US38023,"Divide County, North Dakota",4.3,88.1,0.1,0.0,0.5,6.9
0500000US38025,"Dunn County, North Dakota",4.5,78.5,0.1,9.5,0.9,5.7
0500000US38027,"Eddy County, North Dakota",5.4,87.6,0.0,4.2,0.0,2.7
0500000US38029,"Emmons County, North Dakota",1.2,93.1,0.1,1.2,0.2,3.8
0500000US38031,"Foster County, North Dakota",1.7,93.1,0.3,0.1,1.8,2.5
0500000US38033,"Golden Valley County, North Dakota",0.6,90.7,0.2,0.0,0.2,7.0
0500000US38035,"Grand Forks County, North Dakota",5.4,81.4,3.7,1.7,2.8,4.7
0500000US38037,"Grant County, North Dakota",1.2,92.3,0.1,2.1,1.5,2.5
0500000US38039,"Griggs County, North Dakota",1.8,93.6,0.8,0.1,0.2,3.5
0500000US38041,"Hettinger County, North Dakota",0.0,94.2,0.2,2.5,0.3,2.3
0500000US38043,"Kidder County, North Dakota",3.0,94.4,0.2,0.0,0.3,2.1
0500000US38045,"LaMoure County, North Dakota",1.9,95.4,0.1,0.5,0.1,2.0
0500000US38047,"Logan County, North Dakota",3.9,92.4,0.2,0.1,0.0,3.4
0500000US38049,"McHenry County, North Dakota",2.2,94.0,0.8,0.7,0.2,1.9
0500000US38051,"McIntosh County, North Dakota",3.3,92.0,0.1,1.6,0.8,1.1
0500000US38053,"McKenzie County, North Dakota",12.1,73.7,1.9,6.6,1.1,4.5
0500000US38055,"McLean County, North Dakota",2.0,88.1,0.1,5.5,1.0,3.1
0500000US38057,"Mercer County, North Dakota",2.8,91.3,0.0,2.4,0.5,2.9
0500000US38059,"Morton County, North Dakota",4.4,86.7,1.6,4.0,0.1,2.6
0500000US38061,"Mountrail County, North Dakota",8.6,56.3,1.8,28.3,0.6,4.2
0500000US38063,"Nelson County, North Dakota",3.0,91.6,0.5,1.0,0.7,3.0
0500000US38065,"Oliver County, North Dakota",1.0,99.0,0.0,0.0,0.0,0.1
0500000US38067,"Pembina County, North Dakota",4.3,88.2,1.0,1.5,0.3,4.3
0500000US38069,"Pierce County, North Dakota",0.8,90.8,0.3,4.3,0.4,2.9
0500000US38071,"Ramsey County, North Dakota",2.8,81.0,0.7,9.6,0.9,5.0
0500000US38073,"Ransom County, North Dakota",2.7,91.8,1.1,0.3,0.7,3.4
0500000US38075,"Renville County, North Dakota",0.8,94.0,0.2,0.2,0.6,4.2
0500000US38077,"Richland County, North Dakota",3.8,88.8,0.8,1.7,0.8,3.3
0500000US38079,"Rolette County, North Dakota",1.3,18.2,0.1,75.5,0.5,4.0
0500000US38081,"Sargent County, North Dakota",2.9,89.6,3.2,0.3,0.3,3.7
0500000US38083,"Sheridan County, North Dakota",0.4,96.5,0.0,0.4,0.5,2.2
0500000US38085,"Sioux County, North Dakota",1.5,12.1,0.4,82.4,0.7,2.2
0500000US38087,"Slope County, North Dakota",0.1,92.4,0.0,0.0,0.0,6.7
0500000US38089,"Stark County, North Dakota",7.3,84.6,2.4,0.9,1.1,3.1
0500000US38091,"Steele County, North Dakota",1.9,94.1,0.2,0.6,0.0,3.0
0500000US38093,"Stutsman County, North Dakota",3.2,89.7,2.3,1.7,0.6,2.3
0500000US38095,"Towner County, North Dakota",5.1,83.2,0.0,6.1,0.0,5.6
0500000US38097,"Traill County, North Dakota",4.0,89.3,1.0,0.8,0.6,4.0
0500000US38099,"Walsh County, North Dakota",13.1,81.3,0.8,1.3,0.9,2.6
0500000US38101,"Ward County, North Dakota",7.2,80.4,3.9,1.6,1.5,5.0
0500000US38103,"Wells County, North Dakota",0.6,95.1,0.0,0.4,0.2,3.5
0500000US38105,"Williams County, North Dakota",10.2,75.7,4.7,2.6,1.2,5.2
0500000US39001,"Adams County, Ohio",0.9,95.8,0.4,0.2,0.5,2.2
0500000US39003,"Allen County, Ohio",3.6,79.0,9.6,0.3,0.9,6.2
0500000US39005,"Ashland County, Ohio",1.8,93.9,1.0,0.1,0.5,2.4
0500000US39007,"Ashtabula County, Ohio",5.0,86.7,3.7,0.0,0.4,3.7
0500000US39009,"Athens County, Ohio",2.3,88.6,2.2,0.0,2.0,4.6
0500000US39011,"Auglaize County, Ohio",1.9,94.3,1.0,0.0,0.3,2.4
0500000US39013,"Belmont County, Ohio",1.4,90.7,3.0,0.0,0.6,4.2
0500000US39015,"Brown County, Ohio",1.3,94.7,0.6,0.0,0.3,3.0
0500000US39017,"Butler County, Ohio",7.0,74.6,8.3,0.0,4.3,5.3
0500000US39019,"Carroll County, Ohio",1.3,94.6,0.7,0.1,0.0,3.0
0500000US39021,"Champaign County, Ohio",1.8,91.7,1.6,0.2,0.5,3.6
0500000US39023,"Clark County, Ohio",4.2,81.7,8.0,0.0,0.6,5.1
0500000US39025,"Clermont County, Ohio",2.6,90.6,1.5,0.0,1.1,3.6
0500000US39027,"Clinton County, Ohio",2.3,91.7,1.8,0.0,0.3,3.6
0500000US39029,"Columbiana County, Ohio",1.9,92.0,1.9,0.0,0.3,3.5
0500000US39031,"Coshocton County, Ohio",1.3,94.3,0.5,0.1,0.5,3.0
0500000US39033,"Crawford County, Ohio",1.8,94.0,0.7,0.0,0.8,2.5
0500000US39035,"Cuyahoga County, Ohio",7.0,56.5,28.5,0.1,3.3,4.1
0500000US39037,"Darke County, Ohio",1.9,94.6,0.6,0.0,0.5,2.3
0500000US39039,"Defiance County, Ohio",11.1,84.7,1.6,0.1,0.2,2.1
0500000US39041,"Delaware County, Ohio",3.5,79.2,4.3,0.0,8.6,4.0
0500000US39043,"Erie County, Ohio",4.6,79.6,8.2,0.1,0.9,5.1
0500000US39045,"Fairfield County, Ohio",2.8,80.9,9.2,0.1,3.0,3.8
0500000US39047,"Fayette County, Ohio",2.5,90.8,2.0,0.0,0.8,3.7
0500000US39049,"Franklin County, Ohio",7.5,58.0,23.1,0.1,5.6,5.2
0500000US39051,"Fulton County, Ohio",9.3,87.2,0.3,0.0,0.3,2.5
0500000US39053,"Gallia County, Ohio",1.1,92.6,2.0,0.1,0.8,2.5
0500000US39055,"Geauga County, Ohio",2.0,92.7,1.0,0.0,0.5,3.4
0500000US39057,"Greene County, Ohio",3.3,81.3,5.8,0.1,3.0,5.8
0500000US39059,"Guernsey County, Ohio",1.4,93.3,1.9,0.0,0.3,2.7
0500000US39061,"Hamilton County, Ohio",4.8,62.3,23.9,0.1,2.7,5.4
0500000US39063,"Hancock County, Ohio",6.1,86.9,1.8,0.0,1.9,3.0
0500000US39065,"Hardin County, Ohio",2.4,92.7,1.3,0.1,0.7,2.5
0500000US39067,"Harrison County, Ohio",1.2,93.7,2.7,0.0,0.1,2.2
0500000US39069,"Henry County, Ohio",8.3,87.8,0.5,0.1,0.1,2.6
0500000US39071,"Highland County, Ohio",1.2,94.4,1.2,0.1,0.1,2.9
0500000US39073,"Hocking County, Ohio",1.0,94.6,0.3,0.0,0.5,3.2
0500000US39075,"Holmes County, Ohio",1.1,97.3,0.1,0.1,0.1,1.1
0500000US39077,"Huron County, Ohio",7.4,87.5,0.8,0.0,0.4,3.4
0500000US39079,"Jackson County, Ohio",1.0,95.3,0.8,0.3,0.5,2.0
0500000US39081,"Jefferson County, Ohio",1.9,88.4,5.1,0.0,0.6,3.5
0500000US39083,"Knox County, Ohio",2.0,92.9,0.9,0.0,0.8,2.8
0500000US39085,"Lake County, Ohio",5.3,84.2,4.7,0.1,1.5,3.8
0500000US39087,"Lawrence County, Ohio",1.1,93.8,1.7,0.0,0.6,2.5
0500000US39089,"Licking County, Ohio",2.5,85.1,4.2,0.0,3.7,3.7
0500000US39091,"Logan County, Ohio",2.4,91.5,1.7,0.1,0.5,3.7
0500000US39093,"Lorain County, Ohio",11.0,75.5,7.1,0.1,1.4,4.5
0500000US39095,"Lucas County, Ohio",7.8,66.1,18.9,0.0,1.7,4.9
0500000US39097,"Madison County, Ohio",3.1,86.2,4.3,0.2,1.3,4.5
0500000US39099,"Mahoning County, Ohio",6.8,73.7,13.6,0.1,0.8,4.5
0500000US39101,"Marion County, Ohio",3.2,86.3,4.7,0.0,0.6,4.6
0500000US39103,"Medina County, Ohio",2.7,91.3,1.1,0.0,1.0,3.7
0500000US39105,"Meigs County, Ohio",0.5,95.8,0.9,0.0,0.3,2.4
0500000US39107,"Mercer County, Ohio",2.2,94.2,1.1,0.0,0.5,1.9
0500000US39109,"Miami County, Ohio",2.1,89.9,1.8,0.0,1.9,3.9
0500000US39111,"Monroe County, Ohio",0.1,95.3,0.4,0.0,0.4,3.4
0500000US39113,"Montgomery County, Ohio",4.2,67.7,20.4,0.0,2.2,5.0
0500000US39115,"Morgan County, Ohio",1.2,90.2,2.9,0.1,0.1,4.4
0500000US39117,"Morrow County, Ohio",1.9,93.7,0.4,0.1,0.4,3.2
0500000US39119,"Muskingum County, Ohio",1.3,90.5,3.1,0.0,0.5,4.2
0500000US39121,"Noble County, Ohio",1.7,92.1,4.2,0.1,0.4,1.4
0500000US39123,"Ottawa County, Ohio",5.3,90.3,1.0,0.1,0.4,2.7
0500000US39125,"Paulding County, Ohio",5.8,90.0,0.2,0.1,0.5,3.4
0500000US39127,"Perry County, Ohio",0.9,95.7,0.2,0.0,0.1,3.0
0500000US39129,"Pickaway County, Ohio",1.9,90.6,3.0,0.1,0.1,3.9
0500000US39131,"Pike County, Ohio",0.6,94.4,1.0,0.1,0.4,3.0
0500000US39133,"Portage County, Ohio",2.3,86.0,5.0,0.1,2.2,4.0
0500000US39135,"Preble County, Ohio",1.1,95.0,0.7,0.0,0.1,2.8
0500000US39137,"Putnam County, Ohio",6.7,90.8,0.5,0.0,0.2,1.2
0500000US39139,"Richland County, Ohio",2.3,83.9,7.1,0.1,0.8,5.1
0500000US39141,"Ross County, Ohio",1.4,88.4,5.5,0.2,0.5,3.5
0500000US39143,"Sandusky County, Ohio",10.9,81.9,2.8,0.1,0.5,3.3
0500000US39145,"Scioto County, Ohio",1.6,92.0,2.3,0.1,0.5,3.3
0500000US39147,"Seneca County, Ohio",5.7,87.8,2.4,0.2,0.5,3.0
0500000US39149,"Shelby County, Ohio",1.7,91.5,2.2,0.0,0.6,3.5
0500000US39151,"Stark County, Ohio",3.0,83.8,7.1,0.1,0.9,4.9
0500000US39153,"Summit County, Ohio",2.7,73.4,13.7,0.1,4.3,5.3
0500000US39155,"Trumbull County, Ohio",2.3,84.6,8.0,0.1,0.5,4.4
0500000US39157,"Tuscarawas County, Ohio",4.7,91.9,0.6,0.1,0.4,2.0
0500000US39159,"Union County, Ohio",3.4,84.5,2.3,0.1,5.0,4.2
0500000US39161,"Van Wert County, Ohio",4.2,91.7,0.5,0.2,0.3,3.0
0500000US39163,"Vinton County, Ohio",0.2,95.9,1.0,0.0,1.4,1.4
0500000US39165,"Warren County, Ohio",3.5,81.8,3.2,0.1,7.2,3.6
0500000US39167,"Washington County, Ohio",1.3,93.6,0.8,0.2,0.5,3.2
0500000US39169,"Wayne County, Ohio",2.5,92.3,1.2,0.1,1.1,2.5
0500000US39171,"Williams County, Ohio",5.4,90.8,0.6,0.0,0.7,2.3
0500000US39173,"Wood County, Ohio",6.6,85.5,2.1,0.1,2.1,3.4
0500000US39175,"Wyandot County, Ohio",3.1,94.1,0.2,0.0,0.0,2.4
0500000US40001,"Adair County, Oklahoma",7.2,39.0,0.8,38.9,1.3,12.8
0500000US40003,"Alfalfa County, Oklahoma",6.2,80.6,3.5,2.0,0.4,7.0
0500000US40005,"Atoka County, Oklahoma",4.4,66.8,4.1,9.2,0.1,15.3
0500000US40007,"Beaver County, Oklahoma",28.6,64.3,0.7,0.9,0.1,5.0
0500000US40009,"Beckham County, Oklahoma",13.6,74.8,4.6,1.6,1.2,4.3
0500000US40011,"Blaine County, Oklahoma",12.6,70.3,3.9,6.1,0.0,7.1
0500000US40013,"Bryan County, Oklahoma",8.0,67.6,2.1,12.4,0.7,9.0
0500000US40015,"Caddo County, Oklahoma",17.0,53.9,3.1,15.7,0.4,9.8
0500000US40017,"Canadian County, Oklahoma",12.0,70.1,3.8,2.8,3.1,7.3
0500000US40019,"Carter County, Oklahoma",8.6,66.5,6.1,6.7,1.3,10.5
0500000US40021,"Cherokee County, Oklahoma",8.0,44.9,1.3,31.0,0.9,13.8
0500000US40023,"Choctaw County, Oklahoma",5.1,57.9,9.8,14.9,0.8,11.1
0500000US40025,"Cimarron County, Oklahoma",25.3,66.4,0.0,0.1,0.0,7.8
0500000US40027,"Cleveland County, Oklahoma",11.0,67.2,4.6,3.4,4.7,8.8
0500000US40029,"Coal County, Oklahoma",4.6,64.2,0.4,9.6,0.5,20.7
0500000US40031,"Comanche County, Oklahoma",14.7,53.8,13.9,3.8,2.7,9.9
0500000US40033,"Cotton County, Oklahoma",7.7,74.1,1.7,5.6,0.1,10.5
0500000US40035,"Craig County, Oklahoma",4.0,61.1,3.3,19.5,1.6,10.2
0500000US40037,"Creek County, Oklahoma",5.4,73.0,2.0,10.8,0.7,7.8
0500000US40039,"Custer County, Oklahoma",19.9,65.8,2.6,4.4,0.9,6.4
0500000US40041,"Delaware County, Oklahoma",4.5,62.1,0.4,19.9,1.5,11.0
0500000US40043,"Dewey County, Oklahoma",6.0,80.8,0.0,3.6,0.1,9.4
0500000US40045,"Ellis County, Oklahoma",9.5,83.1,0.4,1.3,0.8,4.7
0500000US40047,"Garfield County, Oklahoma",15.2,70.1,2.2,0.9,1.2,6.4
0500000US40049,"Garvin County, Oklahoma",10.4,71.9,1.3,3.8,0.6,11.5
0500000US40051,"Grady County, Oklahoma",7.1,78.7,1.8,3.4,0.5,8.2
0500000US40053,"Grant County, Oklahoma",4.7,85.2,1.9,2.3,0.1,5.5
0500000US40055,"Greer County, Oklahoma",13.0,72.4,6.0,1.3,0.2,7.1
0500000US40057,"Harmon County, Oklahoma",32.1,52.5,8.9,1.6,1.0,3.7
0500000US40059,"Harper County, Oklahoma",24.5,70.8,0.1,1.4,0.1,3.2
0500000US40061,"Haskell County, Oklahoma",5.3,67.7,0.3,15.5,1.2,9.9
0500000US40063,"Hughes County, Oklahoma",6.3,60.0,5.2,19.7,0.4,7.0
0500000US40065,"Jackson County, Oklahoma",25.0,61.1,5.8,0.9,1.7,5.3
0500000US40067,"Jefferson County, Oklahoma",10.9,75.7,1.2,3.8,0.1,8.3
0500000US40069,"Johnston County, Oklahoma",6.1,66.7,2.3,12.7,0.1,12.0
0500000US40071,"Kay County, Oklahoma",9.0,71.2,1.8,6.9,0.5,9.7
0500000US40073,"Kingfisher County, Oklahoma",18.6,72.5,0.5,3.4,0.6,4.4
0500000US40075,"Kiowa County, Oklahoma",12.2,71.7,3.6,3.6,0.5,8.0
0500000US40077,"Latimer County, Oklahoma",4.1,60.8,1.2,25.0,0.3,8.6
0500000US40079,"Le Flore County, Oklahoma",8.0,68.4,1.8,11.1,0.7,9.9
0500000US40081,"Lincoln County, Oklahoma",4.0,79.8,1.6,5.4,0.6,8.2
0500000US40083,"Logan County, Oklahoma",9.0,74.5,5.7,2.6,0.6,7.0
0500000US40085,"Love County, Oklahoma",18.2,67.5,2.0,3.9,0.8,7.6
0500000US40087,"McClain County, Oklahoma",9.7,75.4,1.2,5.5,0.6,7.2
0500000US40089,"McCurtain County, Oklahoma",7.0,58.8,7.7,13.6,1.0,10.1
0500000US40091,"McIntosh County, Oklahoma",3.3,66.0,2.6,15.1,1.0,11.9
0500000US40093,"Major County, Oklahoma",11.0,81.5,0.0,0.8,0.4,5.9
0500000US40095,"Marshall County, Oklahoma",18.1,63.0,0.4,6.6,0.4,10.9
0500000US40097,"Mayes County, Oklahoma",3.9,62.0,0.4,19.8,0.5,13.1
0500000US40099,"Murray County, Oklahoma",7.2,69.0,1.1,12.3,0.0,10.0
0500000US40101,"Muskogee County, Oklahoma",7.5,53.6,9.7,16.8,0.8,11.5
0500000US40103,"Noble County, Oklahoma",4.7,79.0,0.3,5.9,0.2,9.7
0500000US40105,"Nowata County, Oklahoma",3.2,64.5,1.7,15.4,0.7,14.2
0500000US40107,"Okfuskee County, Oklahoma",3.9,60.1,6.5,17.7,1.0,10.8
0500000US40109,"Oklahoma County, Oklahoma",20.1,52.1,14.0,2.1,3.4,7.8
0500000US40111,"Okmulgee County, Oklahoma",5.2,60.8,7.0,14.8,0.5,11.6
0500000US40113,"Osage County, Oklahoma",4.7,62.1,10.1,10.7,0.3,12.0
0500000US40115,"Ottawa County, Oklahoma",6.1,62.4,1.1,18.4,0.8,10.4
0500000US40117,"Pawnee County, Oklahoma",3.9,74.3,0.8,9.1,0.5,10.7
0500000US40119,"Payne County, Oklahoma",6.6,73.5,3.5,3.7,4.2,8.3
0500000US40121,"Pittsburg County, Oklahoma",5.7,67.6,2.5,7.9,0.5,15.4
0500000US40123,"Pontotoc County, Oklahoma",6.5,62.7,2.5,18.1,1.1,9.0
0500000US40125,"Pottawatomie County, Oklahoma",6.4,69.6,2.9,10.8,1.0,9.1
0500000US40127,"Pushmataha County, Oklahoma",4.3,68.9,1.3,16.5,0.4,8.2
0500000US40129,"Roger Mills County, Oklahoma",8.5,80.1,0.1,4.8,0.3,5.6
0500000US40131,"Rogers County, Oklahoma",6.2,69.0,0.9,12.2,1.9,9.4
0500000US40133,"Seminole County, Oklahoma",5.7,62.4,3.6,18.0,0.4,9.5
0500000US40135,"Sequoyah County, Oklahoma",5.1,60.6,1.9,18.4,0.7,13.2
0500000US40137,"Stephens County, Oklahoma",8.7,77.4,1.3,3.2,0.5,8.5
0500000US40139,"Texas County, Oklahoma",52.1,37.4,5.4,0.7,1.3,2.9
0500000US40141,"Tillman County, Oklahoma",27.8,58.3,6.5,1.6,0.3,5.5
0500000US40143,"Tulsa County, Oklahoma",15.7,57.3,9.3,4.4,3.7,9.0
0500000US40145,"Wagoner County, Oklahoma",8.8,66.7,3.4,7.9,2.2,10.5
0500000US40147,"Washington County, Oklahoma",6.9,70.2,2.4,8.2,2.0,10.2
0500000US40149,"Washita County, Oklahoma",9.7,81.7,1.3,1.8,0.1,5.2
0500000US40151,"Woods County, Oklahoma",7.5,81.7,2.6,2.0,0.0,5.6
0500000US40153,"Woodward County, Oklahoma",15.2,75.8,1.1,2.8,0.4,4.5
0500000US41001,"Baker County, Oregon",5.3,87.8,1.3,0.9,0.4,3.9
0500000US41003,"Benton County, Oregon",9.4,76.2,1.1,0.4,6.6,5.5
0500000US41005,"Clackamas County, Oregon",10.1,76.5,1.0,0.3,5.1,6.1
0500000US41007,"Clatsop County, Oregon",10.0,80.4,0.9,0.3,1.2,6.8
0500000US41009,"Columbia County, Oregon",6.7,84.3,0.6,0.7,0.8,6.0
0500000US41011,"Coos County, Oregon",7.3,82.1,0.4,1.5,1.1,7.4
0500000US41013,"Crook County, Oregon",7.9,85.8,0.5,0.8,0.3,4.5
0500000US41015,"Curry County, Oregon",7.7,82.2,0.0,1.3,0.9,7.0
0500000US41017,"Deschutes County, Oregon",9.2,83.5,0.3,0.4,1.0,4.9
0500000US41019,"Douglas County, Oregon",6.6,84.2,0.3,0.8,0.8,6.3
0500000US41021,"Gilliam County, Oregon",9.4,80.0,0.0,1.6,0.0,7.9
0500000US41023,"Grant County, Oregon",4.2,86.9,0.1,0.5,0.8,6.9
0500000US41025,"Harney County, Oregon",5.6,84.6,1.9,1.8,0.0,5.7
0500000US41027,"Hood River County, Oregon",30.6,61.8,0.8,0.1,0.8,4.8
0500000US41029,"Jackson County, Oregon",14.6,76.8,0.6,0.3,1.0,6.0
0500000US41031,"Jefferson County, Oregon",21.3,57.3,0.6,11.0,0.5,8.3
0500000US41033,"Josephine County, Oregon",8.8,82.9,0.4,0.4,0.8,5.8
0500000US41035,"Klamath County, Oregon",13.9,74.4,0.7,2.3,0.9,6.9
0500000US41037,"Lake County, Oregon",10.8,78.8,0.5,2.1,0.1,6.1
0500000US41039,"Lane County, Oregon",10.5,78.2,1.1,0.7,2.5,6.4
0500000US41041,"Lincoln County, Oregon",10.3,78.3,0.4,2.0,1.2,7.0
0500000US41043,"Linn County, Oregon",10.7,81.3,0.4,0.4,1.0,5.6
0500000US41045,"Malheur County, Oregon",34.0,60.2,1.0,0.6,1.2,2.8
0500000US41047,"Marion County, Oregon",29.0,60.7,1.2,0.5,2.0,5.1
0500000US41049,"Morrow County, Oregon",42.0,52.5,0.8,0.1,0.2,4.0
0500000US41051,"Multnomah County, Oregon",13.5,65.2,5.3,0.4,7.4,7.1
0500000US41053,"Polk County, Oregon",15.6,73.9,0.6,1.1,1.9,5.7
0500000US41055,"Sherman County, Oregon",4.4,85.4,0.5,0.5,0.3,8.8
0500000US41057,"Tillamook County, Oregon",11.4,81.3,0.8,0.4,0.8,5.0
0500000US41059,"Umatilla County, Oregon",29.7,61.5,0.7,1.9,0.7,4.8
0500000US41061,"Union County, Oregon",5.5,85.8,0.8,0.5,1.1,3.9
0500000US41063,"Wallowa County, Oregon",4.2,89.2,1.3,0.1,0.3,4.0
0500000US41065,"Wasco County, Oregon",20.6,70.8,0.4,1.8,0.7,5.2
0500000US41067,"Washington County, Oregon",18.6,60.0,2.2,0.3,11.4,6.5
0500000US41069,"Wheeler County, Oregon",4.8,83.3,0.0,0.1,0.5,10.2
0500000US41071,"Yamhill County, Oregon",17.6,72.7,0.7,0.7,1.9,5.4
0500000US42001,"Adams County, Pennsylvania",7.7,86.8,1.6,0.0,0.9,2.5
0500000US42003,"Allegheny County, Pennsylvania",3.0,75.5,12.4,0.1,4.3,4.3
0500000US42005,"Armstrong County, Pennsylvania",0.9,94.9,0.9,0.0,0.3,2.7
0500000US42007,"Beaver County, Pennsylvania",2.4,86.3,6.2,0.0,0.5,4.3
0500000US42009,"Bedford County, Pennsylvania",1.4,95.4,0.7,0.1,0.5,1.9
0500000US42011,"Berks County, Pennsylvania",24.8,66.6,4.0,0.0,1.3,2.8
0500000US42013,"Blair County, Pennsylvania",1.6,91.6,1.9,0.0,0.7,4.0
0500000US42015,"Bradford County, Pennsylvania",1.7,94.1,0.9,0.1,0.5,2.3
0500000US42017,"Bucks County, Pennsylvania",6.6,79.9,3.7,0.0,5.0,4.0
0500000US42019,"Butler County, Pennsylvania",2.0,92.2,1.1,0.0,1.4,2.7
0500000US42021,"Cambria County, Pennsylvania",2.1,90.2,2.8,0.0,0.5,4.1
0500000US42023,"Cameron County, Pennsylvania",0.7,92.4,0.1,0.3,0.5,5.4
0500000US42025,"Carbon County, Pennsylvania",6.9,87.9,1.9,0.0,0.6,2.6
0500000US42027,"Centre County, Pennsylvania",3.7,82.8,3.2,0.3,5.7,4.1
0500000US42029,"Chester County, Pennsylvania",8.4,75.4,4.9,0.0,6.7,4.1
0500000US42031,"Clarion County, Pennsylvania",1.2,94.1,1.6,0.0,0.7,2.3
0500000US42033,"Clearfield County, Pennsylvania",3.0,92.0,1.9,0.0,0.6,2.3
0500000US42035,"Clinton County, Pennsylvania",1.9,93.6,1.0,0.1,0.6,2.7
0500000US42037,"Columbia County, Pennsylvania",4.1,90.5,1.7,0.0,0.7,2.3
0500000US42039,"Crawford County, Pennsylvania",1.6,92.9,1.3,0.0,0.5,3.1
0500000US42041,"Cumberland County, Pennsylvania",5.1,80.7,4.1,0.0,5.7,4.0
0500000US42043,"Dauphin County, Pennsylvania",11.8,60.6,16.3,0.1,6.5,4.1
0500000US42045,"Delaware County, Pennsylvania",5.0,62.4,21.9,0.0,6.3,3.8
0500000US42047,"Elk County, Pennsylvania",1.0,94.5,0.6,0.0,0.4,3.4
0500000US42049,"Erie County, Pennsylvania",4.8,81.7,7.0,0.1,2.2,3.9
0500000US42051,"Fayette County, Pennsylvania",1.4,89.1,3.9,0.0,0.5,4.8
0500000US42053,"Forest County, Pennsylvania",5.1,78.3,13.7,0.4,0.4,2.0
0500000US42055,"Franklin County, Pennsylvania",7.5,84.3,3.0,0.0,1.0,3.7
0500000US42057,"Fulton County, Pennsylvania",1.3,93.2,1.3,0.0,0.2,2.8
0500000US42059,"Greene County, Pennsylvania",1.6,91.1,2.7,0.0,0.2,4.1
0500000US42061,"Huntingdon County, Pennsylvania",2.1,89.3,4.5,0.1,0.5,3.4
0500000US42063,"Indiana County, Pennsylvania",1.9,91.7,2.1,0.0,0.9,3.3
0500000US42065,"Jefferson County, Pennsylvania",1.0,95.5,0.3,0.1,0.3,2.6
0500000US42067,"Juniata County, Pennsylvania",4.1,91.9,1.0,0.0,0.5,2.1
0500000US42069,"Lackawanna County, Pennsylvania",9.8,79.6,3.0,0.1,3.0,3.9
0500000US42071,"Lancaster County, Pennsylvania",11.5,79.1,3.4,0.0,2.4,2.9
0500000US42073,"Lawrence County, Pennsylvania",2.2,88.7,3.7,0.0,0.3,4.5
0500000US42075,"Lebanon County, Pennsylvania",15.2,78.4,1.7,0.0,1.6,2.7
0500000US42077,"Lehigh County, Pennsylvania",28.0,59.1,5.9,0.0,3.5,2.9
0500000US42079,"Luzerne County, Pennsylvania",17.3,74.2,4.1,0.0,1.2,2.9
0500000US42081,"Lycoming County, Pennsylvania",2.4,88.1,4.0,0.1,0.9,4.4
0500000US42083,"McKean County, Pennsylvania",2.0,91.7,2.1,0.0,0.7,3.1
0500000US42085,"Mercer County, Pennsylvania",1.7,87.9,5.6,0.1,0.6,3.7
0500000US42087,"Mifflin County, Pennsylvania",2.3,93.3,1.0,0.1,0.3,2.9
0500000US42089,"Monroe County, Pennsylvania",18.2,60.4,13.0,0.1,2.6,4.3
0500000US42091,"Montgomery County, Pennsylvania",6.7,71.5,9.2,0.0,8.0,4.0
0500000US42093,"Montour County, Pennsylvania",3.1,89.0,2.4,0.0,3.4,1.8
0500000US42095,"Northampton County, Pennsylvania",15.5,72.0,5.7,0.0,3.0,3.2
0500000US42097,"Northumberland County, Pennsylvania",5.2,88.7,2.6,0.0,0.4,2.6
0500000US42099,"Perry County, Pennsylvania",2.5,93.5,0.8,0.1,0.3,2.7
0500000US42101,"Philadelphia County, Pennsylvania",15.6,33.2,38.3,0.1,7.9,4.1
0500000US42103,"Pike County, Pennsylvania",12.4,76.9,5.6,0.1,1.3,3.4
0500000US42105,"Potter County, Pennsylvania",1.7,94.5,0.4,0.1,0.4,2.6
0500000US42107,"Schuylkill County, Pennsylvania",7.8,86.2,2.6,0.0,0.5,2.7
0500000US42109,"Snyder County, Pennsylvania",2.6,93.8,0.7,0.0,0.7,1.7
0500000US42111,"Somerset County, Pennsylvania",1.5,93.3,2.6,0.0,0.5,1.6
0500000US42113,"Sullivan County, Pennsylvania",2.3,93.2,2.3,0.0,0.1,2.0
0500000US42115,"Susquehanna County, Pennsylvania",2.4,93.8,0.2,0.0,0.5,2.9
